Country Name,Country Code,Series Name,Series Code,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Mauritania,MRT,Population growth (annual %),SP.POP.GROW,2.888795262,2.510914968,2.533517471,2.921237928,3.826695779,4.044832818,3.396786882,2.743278362,1.97732238,2.227498192,2.593086654,2.673298564,2.783538221,2.468625706,2.211292309,2.288294066,2.349655154,2.424304593,2.506582485,2.600528191,2.874808734,3.128994509,3.191594036,3.245124735,3.264135039,3.135806546,3.012189491,3.006059241,2.997958425,2.987787893,2.973564031,2.953472979,2.92092559,2.887033459
Morocco,MAR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1654.006836,1669.732544,1695.636475,1786.762817,1720.422485,1680.710449,1830.880615,1705.448242,1886.672241,1828.968628,1931.740479,1935.47876,1957.141357,2078.966064,2127.50708,2229.576172,2301.081787,2342.154785,2489.99292,2540.615234,2648.585693,2710.666504,2767.042236,2879.539307,2927.450439,3008.185547,3051.458984,3146.247803,3124.425049,3242.644287,3304.711914,3364.739502,3090.894287,3309.130859
Morocco,MAR,Trade (% of GDP),NE.TRD.GNFS.ZS,50.13760317,50.35084475,54.62668742,49.77929548,50.26331618,49.66845661,47.31355373,51.71502538,47.09554345,51.15015465,45.67235959,48.57887649,53.44030584,53.49157102,54.31012791,52.33185827,55.55163847,61.49382769,64.67219778,71.34964678,77.83447164,62.37095602,69.54197961,76.82587149,78.2221019,73.85775653,71.89356675,67.28867593,71.12266038,74.17335788,77.25488752,75.99811588,68.84380339,75.52341718
Morocco,MAR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.369055055,3.259969492,6.782594015,7.986166008,5.740246629,5.18311396,5.14167153,6.123581648,2.986809228,1.038198951,2.753113308,0.684782609,1.894634568,0.619801875,2.795619669,1.167733675,1.493444034,0.98264166,3.28476167,2.042085127,3.714843115,0.971862999,0.993557401,0.90692491,1.287122401,1.880654667,0.442310054,1.557907113,1.635311143,0.754663249,1.803916711,0.303386037,0.705968661,1.40195884
Morocco,MAR,Population growth (annual %),SP.POP.GROW,1.916642518,1.85035032,1.805439979,1.722327256,1.653473975,1.582332079,1.496619805,1.521422822,1.536196064,1.500284224,1.48926291,1.457490483,1.403926301,1.366971448,1.322138168,1.270310816,1.282190216,1.343473016,1.351365506,1.340581014,1.338696045,1.332600982,1.352742862,1.36305169,1.335971286,1.287810153,1.227238741,1.170756399,1.194507263,1.200343364,1.103642101,1.030223159,1.025654864,1.006918479
Oman,OMN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,16544.44041,17522.61825,16629.45566,16805.72184,17404.13146,17694.16051,17848.81877,18398.72421,18639.20394,19458.92664,19167.75547,18965.21423,19881.73643,20546.05541,20150.1132,19485.64415,19534.86014,19629.04515,20096.39656,20642.74896,22007.7339,22819.19773,22766.05036,20993.90794,19824.12155,19299.94005,18726.20269,18808.30779,18830.60572,18277.94556,18269.67694,18089.58667,17743.88588,18291.3388
Oman,OMN,Trade (% of GDP),NE.TRD.GNFS.ZS,71.35990076,..,61.23725038,62.71264923,64.72788617,65.08151181,62.68999647,64.15006948,69.39068315,71.59436587,80.48306046,76.61119781,81.41328224,84.52700249,83.65374858,84.84663673,88.61130713,86.76130204,86.14570799,94.86578898,94.76190299,91.62793533,96.38655462,101.6417319,102.0747604,112.5435218,102.2787211,96.37758019,82.8642642,88.95314802,89.27921783,86.47820103,91.8758908,92.02406481
Oman,OMN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.816666667,-0.279578823,0.231328682,0.624969063,1.909835535,3.544985916,5.830484181,12.37540915,3.468810238,3.256579591,4.042188671,2.947734953,1.053548203,1.014014839,0.065290133,1.109208058,1.589094136,0.889312371,0.490815363,-0.406402919,1.682211859
Oman,OMN,Population growth (annual %),SP.POP.GROW,5.670409373,5.37130495,5.101184915,4.842365835,4.579777445,4.214706278,2.932286026,1.841587829,1.701894563,1.554619701,1.439748209,1.359453103,1.288738553,1.223180394,1.158650011,1.134084178,1.720667111,2.260538639,2.21104304,2.17823116,2.168960177,2.189051537,2.675117096,10.95731813,14.22539895,7.775389291,4.301797264,4.457768872,4.804736532,3.282429987,1.3241396,-0.144431732,-1.508608296,-0.489266038
Saudi Arabia,SAU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,25615.00848,24453.5518,25470.27386,26279.72723,26246.66421,25205.04615,24379.18076,23462.90687,23288.86617,23000.84058,22778.57517,21829.85432,21862.71608,20826.20904,19678.75911,20406.45076,21172.89926,21460.13521,21242.12658,20829.83898,21255.39663,20221.31962,21452.22797,22754.10581,22997.74622,22338.53388,22628.60185,22453.57155,22035.80429,22219.93833,23523.94565,23886.97674,21944.78582,23633.86012
Saudi Arabia,SAU,Trade (% of GDP),NE.TRD.GNFS.ZS,66.52658395,71.82305743,71.70807559,74.69929884,75.09203458,67.80697439,60.07131146,65.04172721,66.65382007,65.18806694,56.08839261,57.84604882,68.1664488,63.56058368,64.59279741,69.83117071,75.08283666,81.95407594,89.94460468,94.8633171,96.10263087,84.85834156,82.54977718,84.86139246,82.85043838,81.91721094,79.56164872,69.50388876,59.90542543,61.81431656,61.95558053,60.19818623,49.71347553,57.14281356
Saudi Arabia,SAU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.907563025,1.032644903,2.077151335,4.861111111,-0.077006006,1.055795314,0.564325479,4.868431031,1.222069885,0.057154704,-0.371269735,-1.333763502,-1.124994779,-1.120944775,0.247186514,0.612194395,0.515506767,0.479230398,2.209024079,4.167823301,9.870247913,5.057223147,5.339416806,5.826216088,2.866268875,3.532524707,2.236290315,1.206073222,2.068840361,-0.83819458,2.45814158,-2.093333333,3.44545826,3.063289889
Saudi Arabia,SAU,Population growth (annual %),SP.POP.GROW,5.320957084,5.054625285,4.934265871,4.771719598,4.604676806,4.428588174,4.279913766,4.142065263,3.995803887,3.85735211,3.736241032,3.618775439,4.459832445,5.201039099,4.976452278,4.774271463,4.591545684,4.427389452,4.280875786,4.149451092,4.028756558,3.91489466,-0.992481797,4.538671636,4.202642275,5.411491241,2.450431393,5.186855519,3.745065405,0.074782562,-2.553768258,-0.439701419,4.833138517,-2.464562615
Qatar,QAT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,39095.60383,40125.03289,40125.44503,38185.15133,41171.72351,39377.87416,38744.01422,38526.85348,39095.05795,48844.91749,51513.6335,50917.39641,52234.42444,51633.96068,52752.70812,52255.3835,59990.30649,60416.78292,64676.39689,61423.08709,61213.79439,60781.87495,72333.98486,81608.57169,80621.86072,76486.9693,71756.06493,68985.2947,67294.45858,64497.69872,64410.81713,63430.46076,57769.6041,65488.51179
Qatar,QAT,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..,..,..,78.64992687,87.66795203,83.50922105,84.44703884,91.05812556,85.73296979,89.61265972,94.96867168,88.46972363,90.16494869,90.37242884,94.74554417,98.57091931,96.11410571,89.43284165,80.14416297,86.07028995,98.72163869,105.7462944,102.3832081,99.03437474,93.70760417,89.54760012,91.49458792,91.83844898,90.04637555,90.01909489,92.77915857
Qatar,QAT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.60251046,3.3,3.000968054,4.417293233,3.060306031,-0.873362445,1.321585903,2.956521739,4.904534606,4.834489819,2.951388889,2.181703204,1.650335224,1.471334348,0.24,2.264565044,6.79933665,8.814395323,11.83580962,13.75816258,15.05014516,-4.863278016,-2.425256752,1.138366235,2.315348534,3.221977568,3.349720857,1.814077239,2.676591701,0.394878914,0.255815383,-0.666641125,-2.54031503,2.304465657
Qatar,QAT,Population growth (annual %),SP.POP.GROW,3.528646899,3.437267084,3.356436022,3.280191471,3.202835122,3.120766523,3.031520636,2.932984872,2.816898668,3.980260813,5.313174872,5.359023754,5.168431997,4.980339997,4.792405219,4.599656707,3.775117024,6.516935769,16.43325679,21.70034294,16.60723618,12.00216905,0.491609879,0.489204895,5.838000102,10.6721264,11.58171478,8.581733062,5.49972977,2.735902933,1.36210561,2.2196221,5.725715448,-10.92744243
Somalia,SOM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,239.0540879,252.3608643,259.4000371,277.5988187,266.4984257,269.4062204,210.446207,211.0875432,219.9363948,214.8523639,219.7121737,226.4441243,233.0324068,239.8390882,248.6364686,257.9103524,266.2572875,275.457057,284.4708066,294.2104217,304.7414667,317.0382034,329.9705243,349.5774696,369.6172265,397.108794,417.5167945,445.5830786,458.9214769,506.501097,498.9810621,494.5593758,463.0325221,461.842092
Somalia,SOM,Trade (% of GDP),NE.TRD.GNFS.ZS,26.6656393,48.62017336,42.26333247,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.57364608,83.34099913,81.70104146,76.47933232,74.36156248,68.67564913,73.820838,70.31060836,75.68778398,79.09323138
Somalia,SOM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,Population growth (annual %),SP.POP.GROW,0.097596315,-1.680060606,-0.45086481,-3.872676579,-4.789497282,2.827827256,5.040358646,3.608741731,3.632157001,3.512306117,4.141933733,4.044912249,4.000978628,3.989838847,3.750808504,3.69115278,3.683805789,3.472043638,3.064792483,3.11334404,2.962950131,2.523952159,2.481698873,0.707617148,0.90552852,3.225086794,3.586140896,3.444414629,3.848910334,3.881449744,3.529333035,3.675257745,3.795920669,3.657200378
Sudan,SDN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,764.4541626,823.0768433,764.4504395,805.3673096,842.008606,862.9781494,850.2994385,877.6932983,908.6601563,1050.319946,1069.271973,1074.880981,1111.118652,1150.17627,1185.215332,1226.420776,1255.671143,1290.244385,1336.124023,1372.109619,1381.62561,1301.34729,1311.223145,1388.21814,1288.258545,1283.459229,1307.389648,1292.379639,1297.154541,1261.873535,1185.944458,1126.552979,1056.864746,1009.548889
Sudan,SDN,Trade (% of GDP),NE.TRD.GNFS.ZS,11.48794384,14.68809849,11.09089047,15.07295623,19.67063329,11.46608324,14.61001505,14.77239849,20.02984321,17.85860672,21.87514799,24.71436823,29.40423446,20.29334562,25.62556172,26.44022807,30.43233762,35.8715914,36.20259362,34.40333616,36.74109783,32.78087833,32.72830995,27.51233902,21.85617452,26.8585245,20.845109,18.37827285,15.28166989,17.83138983,21.86791873,26.11962046,9.955145076,4.127548638
Sudan,SDN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,64.7005631,66.72032193,65.158098,123.5781269,117.6244689,101.3804238,115.3981443,68.37519295,132.8237774,47.16853696,24.62187855,17.16644542,7.121258972,1.935295721,22.22472415,6.489432087,9.657546286,8.505850759,7.199129901,14.75427708,14.29712245,11.25675871,12.97766639,18.09661712,35.55905741,36.52234491,36.90664279,16.90957061,17.75025383,32.3516261,63.29250735,50.9940515,163.2577824,359.0930408
Sudan,SDN,Population growth (annual %),SP.POP.GROW,2.072217777,2.058253849,2.034308939,2.019278423,2.011956885,2.235176366,2.520081966,2.579147094,2.241953023,2.227323028,2.522877336,2.506639405,2.497545616,2.485415778,2.465969175,2.257383588,2.185604952,2.283559249,2.308196368,2.383500342,2.590503087,2.772109263,2.415789333,2.030409822,2.141689686,2.309518352,2.708637804,3.046899717,3.040084743,3.464300916,3.488286755,2.935379024,2.688251257,2.694122024
Syrian Arab Republic,SYR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1110.622599,927.806684,931.8850684,972.2858317,1065.204693,1097.110407,1142.063978,1188.175395,1270.051247,1299.298566,1352.127896,1271.322273,1248.384883,1230.872,1249.006214,1307.481459,1363.619467,1411.631849,1420.722931,1411.689914,1423.595594,1484.405237,1526.368944,1542.719572,1142.290802,884.3298133,847.6598772,847.7316319,802.9694983,795.883217,792.4138117,771.5186953,740.811397,734.3342363
Syrian Arab Republic,SYR,Trade (% of GDP),NE.TRD.GNFS.ZS,42.77467522,60.1688911,56.29006291,56.47924664,63.88800689,68.76919916,78.45449821,68.97657516,69.91417906,66.22297869,61.42484477,64.30840492,65.28498612,67.3681325,71.64430768,61.54699054,78.11492859,80.13300249,74.20522659,76.37935352,74.2279601,59.94382524,64.01016469,50.69609435,35.36869033,44.70525478,54.26442252,51.08620782,67.11193653,61.05085217,50.65909911,41.99947112,44.8183353,61.2204851
Syrian Arab Republic,SYR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,34.56221198,11.39921722,19.39686722,9,11.00917431,13.2231405,15.32846715,7.979957806,8.249890099,1.886111362,-0.797165633,-3.703703704,-3.846153846,3,-0.130505282,5.796829449,4.433141367,7.240349393,10.02411054,3.907709504,15.74532522,2.920897118,4.397413832,4.753163889,36.70229534,40.03183783,10.92711418,38.46114296,47.70516153,18.07526963,0.940983844,13.41756532,..,..
Syrian Arab Republic,SYR,Population growth (annual %),SP.POP.GROW,3.395413355,3.31227337,3.232720861,3.142766822,3.070437532,3.017859884,2.949028403,2.83254019,2.708478615,2.624954538,2.579511614,2.544083608,2.494059999,2.454617146,2.41609659,2.381290353,2.471151457,2.569205064,4.281055174,6.157263887,3.539536036,1.561038004,2.273867358,1.744631873,-0.518583749,-4.920766119,-6.646407776,-4.278122657,-1.195214906,0.160516444,1.82043237,3.885598799,3.361887612,2.71541292
Tunisia,TUN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2009.640369,2000.289302,2114.473091,2151.21131,2270.867443,2274.64478,2305.164268,2322.595088,2452.912483,2551.553865,2639.878409,2766.573663,2864.550756,2941.742756,2950.20794,3058.232929,3218.727387,3301.942459,3444.555825,3642.124503,3760.123167,3835.255099,3906.911331,3784.746204,3900.051265,3947.592761,4021.604769,4014.947737,4015.296641,4062.226775,4128.103938,4154.958616,3749.267224,3902.542583
Tunisia,TUN,Trade (% of GDP),NE.TRD.GNFS.ZS,83.67549592,92.00721593,94.16126557,85.68602022,86.00008755,88.41096774,92.80438604,93.71444657,85.72035476,80.50071044,79.97945826,77.90511394,82.63911067,89.55220119,85.34217597,82.39034071,86.9253447,90.25124788,93.94093041,104.059401,114.3436602,93.01687879,100.1510098,100.1063793,101.5507239,98.95495669,96.10710386,87.24853066,87.09266436,95.80684531,103.875276,102.3344851,84.33157242,94.09595506
Tunisia,TUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.196969697,7.74088604,6.545293073,8.193715095,5.824345146,3.974956319,4.73323064,6.244150287,3.725144727,3.652026207,3.125365797,2.690124858,2.962307947,1.983333333,2.721032849,2.712592475,3.63228005,2.017786414,3.225253374,2.966944325,4.345028076,3.664903306,3.338979636,3.24002842,4.611844322,5.316235313,4.625550995,4.437371273,3.629399374,5.308848396,7.30759176,6.720075329,5.634151159,5.706350208
Tunisia,TUN,Population growth (annual %),SP.POP.GROW,2.340223569,2.198016072,2.098246765,2.107702643,2.102980615,1.999995742,1.796141204,1.571124831,1.443200568,1.355438785,1.269830911,1.190744383,1.122225591,1.06692196,1.026540082,0.999023084,0.934209359,0.874656406,0.882818284,0.916799635,0.961991588,1.01963219,1.076732866,1.108961271,1.129111331,1.189251093,1.186033545,1.128719734,1.102539116,1.051160255,0.982378425,0.926946082,0.830022186,0.620790375
United Arab Emirates,ARE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,56872.35699,60031.8691,66979.15591,63905.62647,62667.13544,60391.46558,61614.34159,62860.27732,62334.40665,62177.42838,57785.03114,55354.94396,57365.39833,54574.81416,52607.66151,54020.47356,56027.61004,55777.90183,57053.78956,52428.06807,48281.34779,42991.55351,42645.63596,43800.1593,42868.0975,43269.84046,43023.19042,43534.99727,43745.28817,42690.21478,42679.75191,42700.12979,40776.63087,41778.58387
United Arab Emirates,ARE,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,89.86457993,93.07165881,102.3001695,116.6226125,119.5528716,119.4706696,136.7981529,148.513544,153.4619444,138.8920969,147.392662,159.9704706,161.1004825,163.687585,169.4762367,170.9768292,170.9208069,159.6427773,170.0681188,185.2805524,186.1089326
United Arab Emirates,ARE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.25042024,1.561813174,0.877983288,0.877346596,0.6622689,1.101118364,2.346268657,4.069966084,1.617488089,1.966825578,3.068633793,-1.931081148,-2.079403179,0.179935336
United Arab Emirates,ARE,Population growth (annual %),SP.POP.GROW,6.608235614,6.227486299,5.878422879,5.553809971,5.247244011,4.952239975,4.66407381,4.471765524,6.47661449,8.124394045,7.617796946,7.157275754,6.735681701,6.376268946,6.075393205,5.784476952,5.487941577,5.187644319,7.121344103,11.58997989,11.38163441,6.21880036,2.398012041,3.359320963,3.958992142,3.999119788,4.652922109,5.383801622,4.930468948,3.173797859,1.329868733,1.054516344,-0.474850155,1.83513009
Yemen,YEM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,1722.208046,1761.794737,1835.263694,1838.265236,1890.737149,1927.404685,1949.979037,1987.607711,2041.651697,2053.778367,2114.652582,2129.752471,2148.868207,2164.84028,2185.769243,2237.616386,2234.721456,2235.729536,2244.023615,2257.447592,2356.199574,1994.836608,1981.457975,2014.72888,1950.16252,1362.173794,1197.958644,1103.456334,1079.32937,1069.78649,951.1303411,916.1298925
Yemen,YEM,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,27.62766623,47.92135932,46.15035147,58.14041424,68.96404031,87.44469198,85.93910744,80.14598865,72.66199855,72.00392774,75.43883864,70.89239798,74.73045586,74.3826166,71.84667401,76.77328568,82.07616266,79.12342059,81.24471885,68.07139101,64.38563678,63.05945795,61.36163718,52.51187814,49.83717125,31.63753763,32.6462708,44.95243292,58.90227861,..,..,..
Yemen,YEM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,36,29.41176471,35.75229802,49.39415538,55.08110687,30.73373327,2.176726674,5.976508521,8.660219494,4.59,11.91159129,12.23853394,10.8323607,12.51509515,11.81126394,10.84479869,7.90511779,18.97625743,5.407760981,11.17483386,19.54356171,9.885387145,10.96844215,8.104725836,..,..,..,..,..,..,..
Yemen,YEM,Population growth (annual %),SP.POP.GROW,3.883194009,3.847853198,3.843767677,3.830808077,3.80262537,3.760547383,3.69122014,3.593729887,3.366335807,3.187567446,3.150468724,3.113795308,3.077428936,3.021568132,2.966221921,2.93835979,2.933690639,3.096667613,3.250648886,3.238812704,3.212328121,3.196935086,3.138563898,3.049744684,3.037729069,3.045626871,3.068323795,3.040258732,3.00213847,3.012227862,2.960378966,2.966334752,2.873204148,2.74426153
Palestine,PSE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,2137.389289,2189.265137,2118.820076,2323.206422,2589.20365,2732.87294,2436.012077,2153.457354,1836.980425,2041.604846,2426.415656,2632.246274,2540.267631,2569.984341,2685.986018,2840.01595,2927.08102,3128.108111,3237.9162,3309.631202,3227.849345,3272.154324,3483.099035,3462.979861,3417.794408,3378.434621,2922.468011,3051.48607
Palestine,PSE,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..,..,..,86.45587873,91.48592665,89.2685359,90.33725198,88.99159251,96.34528938,87.63909496,82.72597847,76.25288261,76.39868952,81.12359062,83.83635406,82.63747359,91.99924343,79.47991902,75.15119285,68.49765016,67.2495329,66.92932735,66.27131812,67.73983717,70.78096819,65.42251418,68.44866071,71.40127545,68.99349228,67.28819125,73.08354962
Palestine,PSE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,7.087005912,5.579645058,5.544391804,2.798198924,1.222784759,5.70951586,4.403032217,3.004174986,4.107250707,3.842341256,1.859743794,9.889997887,2.753934851,3.749157276,2.877243585,2.779087683,1.724399336,1.7329851,1.431611458,-0.219106605,0.212570934,-0.195107774,1.580183336,-0.735332001,1.237481028
Palestine,PSE,Population growth (annual %),SP.POP.GROW,..,..,..,4.477887603,4.477886073,4.477884235,4.477852498,4.477872882,4.477878002,4.477872045,2.555269478,2.55526837,2.555235698,2.55526757,2.555284566,2.555247556,2.555275892,2.555262373,2.555258675,2.55525196,2.751358802,2.667950749,2.597032218,2.525186831,2.46768715,2.40084832,2.344077211,2.290480058,2.246105276,1.988686349,2.533011484,2.511782463,2.486549938,2.457038653
